69,187,28.035,0.20742,-0.24505,0.94706
81,183,30.086,0.28893,-0.23852,0.92716
89,181,31.272,0.29669,-0.18037,0.93779
93,179,31.458,0.18816,-0.14278,0.9717
95,177,31.544,0.052258,-0.12205,0.99115
97,177,31.79,0.052258,-0.12205,0.99115
129,175,34.796,0.01975,-0.043114,0.99887
127,175,34.661,0.048707,-0.067149,0.99655
121,175,34.205,0.019027,-0.078602,0.99672
123,175,34.363,0.019027,-0.078602,0.99672
125,175,34.521,0.019027,-0.078602,0.99672
119,175,34.047,0.030469,-0.082976,0.99609
117,175,33.88,0.030471,-0.082978,0.99609
133,175,34.977,0.042686,-0.04884,0.99789
135,175,35.075,0.042686,-0.04884,0.99789
137,175,35.173,0.042686,-0.04884,0.99789
139,175,35.271,0.042686,-0.04884,0.99789
131,175,34.882,0.019748,-0.043113,0.99888
149,175,35.401,0.048672,0.0030479,0.99881
143,175,35.344,0.026538,-0.011307,0.99958
145,175,35.367,0.026538,-0.011307,0.99958
147,175,35.39,0.026538,-0.011307,0.99958
141,175,35.319,0.043339,-0.020298,0.99885
145,173,35.313,0.043339,-0.020298,0.99885
179,175,32.701,-0.078132,0.18193,0.9802
183,177,31.888,0.04072,0.26255,0.96406
185,177,31.343,0.04072,0.26255,0.96406
183,179,31.99,0.060898,0.29239,0.95436
181,177,32.365,0.041217,0.21657,0.9754
181,179,32.45,0.041217,0.21657,0.9754
179,179,32.896,0.13195,0.22475,0.96544
179,183,33.632,0.25584,0.24679,0.93469
177,181,33.619,0.21551,0.21765,0.95194
173,185,35.65,0.3715,0.18491,0.90983
175,185,35.192,0.39599,0.21407,0.89295
175,183,34.529,0.28566,0.1949,0.9383
169,187,37.442,0.45613,0.17884,0.87176
171,187,37.031,0.45613,0.17884,0.87176
173,187,36.585,0.47174,0.20469,0.85765
167,189,39.213,0.58713,0.18462,0.78816
169,189,38.756,0.58611,0.17974,0.79005
153,191,43.339,0.63142,0.089442,0.77027
155,191,43.097,0.68557,0.11268,0.71923
147,193,44.921,0.43474,0.0091896,0.90051
137,195,44.784,0.23848,-0.1216,0.96351
143,193,44.745,0.31628,-0.054868,0.94708
127,197,43.621,0.11537,-0.17509,0.97777
117,199,41.926,0.083374,-0.21293,0.9735
97,203,37.484,-0.028995,-0.24756,0.96844
85,205,34.274,-0.044088,-0.25961,0.96471
69,207,29.783,-0.021185,-0.26719,0.96341
71,207,30.338,-0.021185,-0.26719,0.96341
79,205,32.582,0.0023429,-0.27107,0.96256
81,205,33.145,0.0023429,-0.27107,0.96256
83,203,33.703,0.0023429,-0.27107,0.96256
83,205,33.708,0.0023429,-0.27107,0.96256
85,203,34.266,0.0023429,-0.27107,0.96256
77,205,32.017,0.004353,-0.27215,0.96224
49,209,24.336,-0.044134,-0.25484,0.96598
51,209,24.864,-0.044134,-0.25484,0.96598
53,209,25.391,-0.044134,-0.25484,0.96598
55,209,25.919,-0.044134,-0.25484,0.96598
57,209,26.447,-0.044134,-0.25484,0.96598
59,207,27.066,-0.044134,-0.25484,0.96598
61,207,27.593,-0.044134,-0.25484,0.96598
59,209,26.98,-0.032302,-0.25984,0.96511
63,207,28.124,-0.032302,-0.25984,0.96511
65,207,28.674,-0.021185,-0.26719,0.96341
67,207,29.229,-0.021185,-0.26719,0.96341
37,211,21.209,-0.063337,-0.23394,0.97018
35,209,20.801,-0.024607,-0.23303,0.97216
33,211,20.248,-0.06654,-0.23303,0.97019
35,211,20.728,-0.06654,-0.23303,0.97019
43,205,22.798,0.00019889,-0.23879,0.97107
35,207,20.831,0.00019856,-0.23879,0.97107
37,207,21.322,-0.022078,-0.23313,0.97219
37,209,21.277,-0.022078,-0.23313,0.97219
39,207,21.802,-0.022078,-0.23313,0.97219
39,209,21.756,-0.022078,-0.23313,0.97219
41,207,22.281,-0.022078,-0.23313,0.97219
45,205,23.286,-0.022078,-0.23313,0.97219
43,203,22.755,0.026947,-0.2383,0.97082
45,203,23.246,0.026947,-0.2383,0.97082
37,205,21.326,-0.0063441,-0.23812,0.97121
39,205,21.817,-0.0063441,-0.23812,0.97121
41,205,22.307,-0.0063441,-0.23812,0.97121
39,201,21.85,-0.05303,-0.21042,0.97617
41,201,22.284,0.010771,-0.22669,0.97391
43,201,22.749,0.010771,-0.22669,0.97391
37,203,21.342,-0.026842,-0.22774,0.97335
39,203,21.81,-0.026842,-0.22774,0.97335
75,187,29.577,0.24004,-0.25495,0.93669
77,185,29.609,0.24004,-0.25495,0.93669
79,185,30.154,0.24004,-0.25495,0.93669
81,185,30.698,0.24004,-0.25495,0.93669
77,187,30.11,0.20399,-0.24546,0.9477
77,189,30.541,0.20399,-0.24546,0.9477
79,187,30.628,0.20399,-0.24546,0.9477
79,189,31.059,0.20399,-0.24546,0.9477
65,191,27.696,0.17153,-0.25553,0.95146
71,189,28.947,0.17153,-0.25553,0.95146
73,189,29.484,0.17153,-0.25553,0.95146
75,189,30.021,0.17153,-0.25553,0.95146
91,191,34.637,0.16411,-0.24746,0.9549
91,193,34.981,0.16411,-0.24746,0.9549
93,191,35.156,0.16411,-0.24746,0.9549
95,191,35.674,0.16411,-0.24746,0.9549
95,189,35.27,0.19707,-0.23778,0.95112
97,189,35.77,0.19707,-0.23778,0.95112
97,191,36.184,0.19707,-0.23778,0.95112
99,189,36.262,0.1977,-0.23108,0.95264
99,191,36.677,0.1977,-0.23108,0.95264
101,189,36.747,0.1977,-0.23108,0.95264
103,189,37.232,0.1977,-0.23108,0.95264
101,187,36.214,0.27162,-0.21172,0.93883
103,187,36.665,0.27162,-0.21172,0.93883
105,189,37.695,0.27162,-0.21172,0.93883
105,187,37.113,0.27691,-0.19725,0.94043
107,187,37.533,0.27691,-0.19725,0.94043
107,189,38.122,0.27691,-0.19725,0.94043
109,187,37.952,0.27691,-0.19725,0.94043
111,187,38.352,0.36137,-0.17613,0.91564
113,187,38.714,0.39772,-0.15669,0.90403
115,187,39.06,0.39772,-0.15669,0.90403
111,185,37.421,0.45622,-0.14112,0.87861
113,185,37.718,0.50577,-0.11475,0.855
115,185,37.969,0.55687,-0.10039,0.82451
117,185,38.213,0.55687,-0.10039,0.82451
119,185,38.405,0.61266,-0.068554,0.78736
121,185,38.579,0.61266,-0.068554,0.78736
117,183,36.731,0.589,-0.075131,0.80463
123,185,38.756,0.589,-0.075131,0.80463
117,179,34.533,0.35935,-0.08294,0.92951
119,179,34.712,0.35935,-0.08294,0.92951
121,179,34.89,0.35935,-0.08294,0.92951
91,185,33.243,0.28044,-0.2267,0.93272
93,185,33.729,0.28044,-0.2267,0.93272
105,181,34.015,0.50643,-0.12271,0.8535
107,181,34.303,0.50643,-0.12271,0.8535
103,181,33.741,0.41568,-0.11877,0.90172
107,179,33.431,0.33142,-0.1113,0.9369
109,179,33.674,0.2433,-0.11844,0.96269
111,179,33.92,0.2433,-0.11844,0.96269
97,183,33.842,0.43375,-0.17439,0.88399
99,183,34.219,0.53699,-0.14896,0.83033
101,183,34.578,0.53699,-0.14896,0.83033
97,181,32.791,0.39464,-0.15314,0.90599
99,181,33.127,0.46075,-0.14113,0.87624
101,181,33.449,0.46075,-0.14113,0.87624
101,179,32.641,0.27255,-0.12678,0.95375
103,179,32.907,0.27255,-0.12678,0.95375
105,179,33.172,0.27255,-0.12678,0.95375
81,191,31.978,0.13832,-0.26526,0.9542
81,193,32.268,0.13832,-0.26526,0.9542
83,193,32.824,0.13832,-0.26526,0.9542
83,195,33.114,0.13832,-0.26526,0.9542
83,189,32.115,0.1923,-0.24779,0.94954
83,191,32.52,0.1923,-0.24779,0.94954
85,189,32.637,0.1923,-0.24779,0.94954
85,191,33.042,0.1923,-0.24779,0.94954
87,189,33.159,0.1923,-0.24779,0.94954
89,187,33.276,0.1923,-0.24779,0.94954
81,187,31.149,0.20872,-0.25197,0.94496
81,189,31.591,0.20872,-0.25197,0.94496
83,187,31.682,0.20872,-0.25197,0.94496
85,187,32.216,0.20872,-0.25197,0.94496
87,187,32.749,0.20872,-0.25197,0.94496
85,185,31.726,0.28508,-0.23506,0.92924
87,185,32.232,0.28508,-0.23506,0.92924
89,185,32.738,0.28508,-0.23506,0.92924
83,185,31.22,0.27293,-0.23471,0.93296
95,183,33.388,0.40527,-0.20631,0.89061
91,183,32.494,0.32353,-0.20576,0.92358
93,183,32.939,0.32353,-0.20576,0.92358
95,181,32.449,0.40466,-0.1568,0.90092
99,179,32.367,0.28382,-0.13233,0.9497
105,177,32.77,0.10562,-0.11891,0.98727
107,177,33.009,0.14645,-0.10416,0.98372
109,177,33.22,0.14645,-0.10416,0.98372
111,177,33.432,0.14645,-0.10416,0.98372
111,175,33.3,0.031791,-0.0971,0.99477
113,175,33.496,0.031791,-0.0971,0.99477
115,175,33.691,0.031791,-0.0971,0.99477
101,177,32.294,0.1025,-0.11727,0.9878
103,177,32.531,0.1025,-0.11727,0.9878
99,177,32.039,0.064817,-0.12757,0.98971
97,179,32.067,0.24158,-0.13802,0.96052
95,179,31.769,0.22936,-0.16032,0.96005
93,181,32.087,0.38374,-0.16188,0.90914
91,181,31.717,0.3693,-0.2034,0.90678
87,183,31.59,0.33907,-0.20933,0.91718
89,183,32.047,0.33907,-0.20933,0.91718
139,193,44.481,0.38523,-0.067069,0.92038
141,193,44.626,0.38523,-0.067069,0.92038
135,193,44.088,0.2485,-0.10833,0.96255
137,193,44.313,0.2485,-0.10833,0.96255
135,195,44.56,0.18345,-0.11076,0.97677
99,195,37.324,0.13396,-0.23566,0.96256
101,195,37.814,0.13396,-0.23566,0.96256
101,197,38.092,0.13396,-0.23566,0.96256
103,195,38.304,0.13396,-0.23566,0.96256
103,197,38.58,0.12976,-0.22826,0.96491
105,195,38.785,0.12976,-0.22826,0.96491
105,197,39.053,0.12976,-0.22826,0.96491
107,195,39.258,0.12976,-0.22826,0.96491
109,195,39.731,0.12976,-0.22826,0.96491
107,193,38.943,0.16836,-0.21528,0.96193
109,193,39.39,0.16836,-0.21528,0.96193
111,193,39.838,0.16836,-0.21528,0.96193
111,195,40.188,0.16836,-0.21528,0.96193
123,197,42.883,0.1311,-0.18254,0.97442
125,197,43.258,0.1311,-0.18254,0.97442
119,197,42.134,0.13039,-0.1824,0.97454
121,195,42.241,0.13039,-0.1824,0.97454
121,197,42.509,0.13039,-0.1824,0.97454
123,195,42.615,0.13039,-0.1824,0.97454
125,195,42.99,0.13039,-0.1824,0.97454
127,195,43.364,0.13039,-0.1824,0.97454
123,193,42.299,0.18682,-0.1652,0.9684
125,193,42.64,0.18682,-0.1652,0.9684
119,191,41.098,0.23149,-0.17362,0.95722
121,193,41.944,0.23149,-0.17362,0.95722
121,191,41.457,0.27636,-0.16036,0.94758
123,191,41.795,0.27636,-0.16036,0.94758
125,191,42.117,0.29855,-0.14232,0.94372
127,191,42.419,0.29855,-0.14232,0.94372
129,191,42.72,0.29855,-0.14232,0.94372
125,189,41.406,0.3619,-0.12357,0.92399
127,189,41.67,0.39252,-0.10044,0.91424
131,191,42.968,0.39252,-0.10044,0.91424
129,189,41.877,0.48,-0.073873,0.87415
131,189,42.046,0.48,-0.073873,0.87415
93,193,35.498,0.14972,-0.24411,0.95812
95,193,36.007,0.14972,-0.24411,0.95812
95,195,36.32,0.14972,-0.24411,0.95812
97,193,36.517,0.14972,-0.24411,0.95812
97,195,36.827,0.14766,-0.23869,0.95981
99,193,37.017,0.14766,-0.23869,0.95981
101,193,37.514,0.14766,-0.23869,0.95981
103,193,38.012,0.14766,-0.23869,0.95981
101,191,37.157,0.18258,-0.22763,0.95648
103,191,37.633,0.18258,-0.22763,0.95648
105,191,38.109,0.18258,-0.22763,0.95648
105,193,38.489,0.18108,-0.21807,0.95899
107,191,38.567,0.18108,-0.21807,0.95899
109,191,39.021,0.18108,-0.21807,0.95899
111,191,39.476,0.18108,-0.21807,0.95899
109,189,38.535,0.26339,-0.19462,0.94485
111,189,38.947,0.26339,-0.19462,0.94485
113,189,39.359,0.26339,-0.19462,0.94485
113,191,39.916,0.26339,-0.19462,0.94485
151,191,43.55,0.62049,0.041155,0.78313
149,191,43.657,0.62232,0.041715,0.78165
147,191,43.756,0.56792,0.01411,0.82296
145,191,43.785,0.5548,0.010057,0.83193
143,191,43.788,0.49777,-0.017865,0.86712
139,191,43.701,0.49312,-0.019296,0.86975
141,191,43.745,0.49312,-0.019296,0.86975
173,181,34.374,0.23628,0.17194,0.95635
175,181,34.014,0.23628,0.17194,0.95635
171,181,34.707,0.21299,0.15607,0.96451
173,183,34.917,0.31575,0.16625,0.93416
169,183,35.589,0.29366,0.15034,0.94401
171,183,35.27,0.29366,0.15034,0.94401
171,185,36.043,0.39623,0.16151,0.90383
169,185,36.382,0.37541,0.1456,0.91535
167,185,36.702,0.47823,0.15804,0.8639
167,187,37.818,0.55054,0.15468,0.82035
163,187,38.526,0.5326,0.13884,0.8349
165,187,38.193,0.5326,0.13884,0.8349
163,189,40.049,0.61896,0.15232,0.77051
165,189,39.654,0.61896,0.15232,0.77051
159,189,40.715,0.61511,0.12574,0.77835
161,189,40.392,0.61511,0.12574,0.77835
177,177,33.142,0.068305,0.17091,0.98292
179,177,32.795,0.068305,0.17091,0.98292
175,177,33.512,0.021047,0.18985,0.98159
177,175,33.082,0.021047,0.18985,0.98159
173,175,33.72,0.063101,0.14966,0.98672
173,177,33.848,0.063101,0.14966,0.98672
175,175,33.417,0.063101,0.14966,0.98672
131,195,44.002,0.1393,-0.13664,0.98078
133,195,44.28,0.1393,-0.13664,0.98078
127,193,42.972,0.2024,-0.14847,0.96798
129,195,43.697,0.2024,-0.14847,0.96798
129,193,43.274,0.25708,-0.13201,0.95733
131,193,43.55,0.25708,-0.13201,0.95733
133,193,43.826,0.25708,-0.13201,0.95733
133,191,43.172,0.33117,-0.089625,0.9393
135,191,43.363,0.33117,-0.089625,0.9393
137,191,43.554,0.33117,-0.089625,0.9393
133,189,42.209,0.49518,-0.062733,0.86652
135,189,42.329,0.55987,-0.032607,0.82794
137,189,42.407,0.56831,-0.029949,0.82227
139,189,42.439,0.62299,-0.0034135,0.78223
141,189,42.448,0.62299,-0.0034135,0.78223
151,185,38.528,0.56189,0.048009,0.82582
145,185,38.87,0.6314,0.051853,0.77372
147,185,38.736,0.6314,0.051853,0.77372
143,183,37.63,0.51212,0.028676,0.85844
149,185,38.623,0.51212,0.028676,0.85844
139,183,37.651,0.54601,7.2213e-05,0.83778
141,183,37.651,0.54601,7.2213e-05,0.83778
135,183,37.598,0.49289,-0.018375,0.8699
137,183,37.641,0.49289,-0.018375,0.8699
123,181,35.922,0.52398,-0.042766,0.85065
125,181,36.022,0.52398,-0.042766,0.85065
121,181,35.783,0.46251,-0.061241,0.8845
139,185,39.106,0.59362,0.022248,0.80444
141,185,39.051,0.59362,0.022248,0.80444
143,185,38.996,0.59362,0.022248,0.80444
147,187,40.361,0.59362,0.022248,0.80444
133,183,37.59,0.61557,0.0050707,0.78807
137,185,39.127,0.61557,0.0050707,0.78807
131,183,37.583,0.57221,-0.023615,0.81977
135,185,39.095,0.57221,-0.023615,0.81977
125,183,37.33,0.59223,-0.038057,0.80487
127,183,37.424,0.59223,-0.038057,0.80487
129,183,37.519,0.59223,-0.038057,0.80487
119,183,36.871,0.53889,-0.067297,0.83968
121,183,37.031,0.53889,-0.067297,0.83968
123,183,37.191,0.53889,-0.067297,0.83968
125,185,38.877,0.62294,-0.031206,0.78165
127,185,38.957,0.62294,-0.031206,0.78165
129,185,39.037,0.62294,-0.031206,0.78165
131,185,39.062,0.66596,-0.00012144,0.74599
133,185,39.062,0.66596,-0.00012144,0.74599
137,187,40.784,0.64425,0.013259,0.7647
139,187,40.75,0.64425,0.013259,0.7647
141,187,40.694,0.68052,0.044363,0.73138
143,187,40.573,0.68052,0.044363,0.73138
145,187,40.451,0.68052,0.044363,0.73138
149,187,40.225,0.61723,0.063748,0.78419
151,187,40.062,0.61723,0.063748,0.78419
153,187,39.858,0.62772,0.10377,0.77149
155,187,39.589,0.62772,0.10377,0.77149
157,187,39.32,0.62772,0.10377,0.77149
159,187,39.051,0.62772,0.10377,0.77149
153,185,38.38,0.52088,0.084507,0.84944
155,185,38.181,0.52088,0.084507,0.84944
157,185,37.927,0.56936,0.10462,0.8154
161,187,38.81,0.56936,0.10462,0.8154
159,185,37.737,0.43673,0.084017,0.89566
161,185,37.549,0.43673,0.084017,0.89566
163,185,37.318,0.48307,0.11956,0.86738
165,185,37.042,0.48307,0.11956,0.86738
163,183,36.394,0.40141,0.12117,0.90785
165,183,36.127,0.40141,0.12117,0.90785
167,183,35.887,0.29927,0.10939,0.94788
165,181,35.49,0.18535,0.11017,0.97648
167,179,34.885,0.18535,0.11017,0.97648
167,181,35.265,0.18535,0.11017,0.97648
169,179,34.604,0.20804,0.16074,0.96482
169,181,35.035,0.20804,0.16074,0.96482
171,179,34.32,0.16229,0.13337,0.97769
173,179,34.022,0.13195,0.16244,0.97786
175,179,33.67,0.15646,0.17829,0.97146
177,179,33.303,0.15646,0.17829,0.97146
179,181,33.164,0.12433,0.20931,0.96991
181,181,32.718,0.17753,0.25278,0.9511
151,175,35.386,0.048356,0.029379,0.9984
153,175,35.32,0.035474,0.040712,0.99854
155,175,35.239,0.035474,0.040712,0.99854
157,175,35.159,0.04237,0.038702,0.99835
159,175,35.081,0.04237,0.038702,0.99835
159,177,35.166,0.04237,0.038702,0.99835
161,177,35.089,0.04237,0.038702,0.99835
161,175,34.977,0.066611,0.07297,0.99511
163,175,34.83,0.066611,0.07297,0.99511
123,179,35.068,0.35397,-0.082597,0.9316
125,179,35.209,0.38072,-0.047998,0.92344
139,181,36.575,0.34664,-0.020108,0.93778
141,181,36.618,0.34664,-0.020108,0.93778
143,181,36.631,0.3981,-0.0058101,0.91732
145,181,36.644,0.3981,-0.0058101,0.91732
147,181,36.594,0.35982,0.027589,0.93261
149,181,36.506,0.41146,0.044068,0.91036
155,183,37.119,0.41146,0.044068,0.91036
127,179,35.322,0.25489,-0.059292,0.96515
129,179,35.445,0.25489,-0.059292,0.96515
131,179,35.567,0.25489,-0.059292,0.96515
133,179,35.676,0.30723,-0.048714,0.95039
135,179,35.779,0.30723,-0.048714,0.95039
137,179,35.839,0.27166,-0.01925,0.9622
139,179,35.878,0.32171,-0.0068332,0.94681
141,179,35.892,0.32171,-0.0068332,0.94681
143,179,35.907,0.32171,-0.0068332,0.94681
151,181,36.432,0.28126,0.028832,0.9592
153,181,36.372,0.28126,0.028832,0.9592
155,181,36.291,0.33323,0.04394,0.94182
157,181,36.198,0.33323,0.04394,0.94182
109,181,34.565,0.46398,-0.099384,0.88025
111,181,34.791,0.46398,-0.099384,0.88025
113,181,35.017,0.46398,-0.099384,0.88025
113,179,34.135,0.29614,-0.10201,0.94968
115,179,34.35,0.29614,-0.10201,0.94968
113,177,33.649,0.16361,-0.10724,0.98068
115,177,33.868,0.16361,-0.10724,0.98068
117,177,34.05,0.13689,-0.089585,0.98653
119,177,34.231,0.13689,-0.089585,0.98653
121,177,34.413,0.13689,-0.089585,0.98653
123,177,34.575,0.18287,-0.078983,0.97996
125,177,34.736,0.18287,-0.078983,0.97996
127,177,34.885,0.15577,-0.058408,0.98607
129,177,35.003,0.15577,-0.058408,0.98607
131,177,35.122,0.15577,-0.058408,0.98607
133,177,35.222,0.19648,-0.045598,0.97945
135,177,35.315,0.19648,-0.045598,0.97945
137,177,35.408,0.19648,-0.045598,0.97945
139,177,35.479,0.16548,-0.019817,0.98601
141,177,35.519,0.16548,-0.019817,0.98601
145,179,35.935,0.16548,-0.019817,0.98601
143,177,35.537,0.20591,-0.0034731,0.97857
145,177,35.544,0.20591,-0.0034731,0.97857
147,177,35.551,0.20591,-0.0034731,0.97857
147,179,35.972,0.20591,-0.0034731,0.97857
149,177,35.558,0.20591,-0.0034731,0.97857
149,179,35.94,0.17036,0.028042,0.98498
151,177,35.537,0.17036,0.028042,0.98498
151,179,35.883,0.17036,0.028042,0.98498
153,179,35.826,0.17036,0.028042,0.98498
155,179,35.769,0.17036,0.028042,0.98498
153,177,35.447,0.21353,0.049545,0.97568
155,177,35.346,0.21353,0.049545,0.97568
157,177,35.244,0.21353,0.049545,0.97568
157,179,35.682,0.21353,0.049545,0.97568
159,179,35.58,0.21353,0.049545,0.97568
115,199,41.491,0.062384,-0.20594,0.97657
111,197,40.432,0.094743,-0.21271,0.97251
111,199,40.627,0.094743,-0.21271,0.97251
113,197,40.869,0.094743,-0.21271,0.97251
113,199,41.064,0.094743,-0.21271,0.97251
115,197,41.307,0.094743,-0.21271,0.97251
115,195,41.034,0.13861,-0.1977,0.97041
117,195,41.442,0.13861,-0.1977,0.97041
117,197,41.727,0.13861,-0.1977,0.97041
119,195,41.849,0.13861,-0.1977,0.97041
113,193,40.28,0.16393,-0.20311,0.96534
113,195,40.62,0.16393,-0.20311,0.96534
115,193,40.701,0.16393,-0.20311,0.96534
117,193,41.122,0.16393,-0.20311,0.96534
119,193,41.543,0.16393,-0.20311,0.96534
115,191,40.323,0.21625,-0.18746,0.95817
117,191,40.715,0.21625,-0.18746,0.95817
115,189,39.774,0.26323,-0.19649,0.94451
117,189,40.145,0.30845,-0.16609,0.93663
119,189,40.5,0.30845,-0.16609,0.93663
117,187,39.397,0.36399,-0.15065,0.91914
121,189,40.844,0.36399,-0.15065,0.91914
123,189,41.134,0.39681,-0.12972,0.90869
119,187,39.673,0.47215,-0.10805,0.87487
121,187,39.92,0.47215,-0.10805,0.87487
123,187,40.16,0.51485,-0.081094,0.85343
125,187,40.35,0.51485,-0.081094,0.85343
127,187,40.521,0.58556,-0.059779,0.80842
129,187,40.658,0.61117,-0.042567,0.79035
131,187,40.765,0.65911,-0.020319,0.75177
133,187,40.819,0.65911,-0.020319,0.75177
135,187,40.82,0.67156,0.02168,0.74063
143,189,42.383,0.6277,0.041665,0.77734
145,189,42.275,0.6277,0.041665,0.77734
147,189,42.125,0.69401,0.06157,0.71733
149,189,41.953,0.69401,0.06157,0.71733
151,189,41.773,0.66772,0.079836,0.74012
153,189,41.557,0.66772,0.079836,0.74012
157,191,42.8,0.66734,0.12021,0.73499
159,191,42.473,0.66734,0.12021,0.73499
95,203,36.969,0.030332,-0.26053,0.96499
91,203,35.892,0.026176,-0.25981,0.9653
93,201,36.376,0.026176,-0.25981,0.9653
93,203,36.431,0.026176,-0.25981,0.9653
95,201,36.915,0.026176,-0.25981,0.9653
87,203,34.817,0.025576,-0.25931,0.96545
89,201,35.301,0.025576,-0.25931,0.96545
89,203,35.354,0.025576,-0.25931,0.96545
91,201,35.839,0.025576,-0.25931,0.96545
85,197,33.871,0.077646,-0.26874,0.96008
85,199,34.033,0.077646,-0.26874,0.96008
85,201,34.194,0.077646,-0.26874,0.96008
87,199,34.593,0.077646,-0.26874,0.96008
87,201,34.754,0.077646,-0.26874,0.96008
89,199,35.152,0.077646,-0.26874,0.96008
79,197,32.206,0.078209,-0.26555,0.96092
79,199,32.369,0.078209,-0.26555,0.96092
81,197,32.759,0.078209,-0.26555,0.96092
81,199,32.922,0.078209,-0.26555,0.96092
83,197,33.312,0.078209,-0.26555,0.96092
83,199,33.475,0.078209,-0.26555,0.96092
83,201,33.637,0.078209,-0.26555,0.96092
77,195,31.38,0.12907,-0.27614,0.95241
77,197,31.651,0.12907,-0.27614,0.95241
79,191,31.418,0.12907,-0.27614,0.95241
79,193,31.689,0.12907,-0.27614,0.95241
79,195,31.96,0.12907,-0.27614,0.95241
81,195,32.54,0.12907,-0.27614,0.95241
69,193,28.977,0.12126,-0.25632,0.95895
71,193,29.512,0.12126,-0.25632,0.95895
71,195,29.765,0.12126,-0.25632,0.95895
73,193,30.047,0.12126,-0.25632,0.95895
73,195,30.299,0.12126,-0.25632,0.95895
75,191,30.328,0.12126,-0.25632,0.95895
75,193,30.581,0.12126,-0.25632,0.95895
75,195,30.834,0.12126,-0.25632,0.95895
75,197,31.087,0.12126,-0.25632,0.95895
77,191,30.863,0.12126,-0.25632,0.95895
77,193,31.116,0.12126,-0.25632,0.95895
67,191,28.231,0.1052,-0.25219,0.96194
67,193,28.449,0.1052,-0.25219,0.96194
69,191,28.755,0.1052,-0.25219,0.96194
71,191,29.279,0.1052,-0.25219,0.96194
73,191,29.804,0.1052,-0.25219,0.96194
59,193,26.381,0.11391,-0.24832,0.96196
61,193,26.897,0.11391,-0.24832,0.96196
63,193,27.414,0.11391,-0.24832,0.96196
65,193,27.93,0.11391,-0.24832,0.96196
55,193,25.379,0.077928,-0.23802,0.96813
57,191,25.71,0.077928,-0.23802,0.96813
57,193,25.871,0.077928,-0.23802,0.96813
59,191,26.202,0.077928,-0.23802,0.96813
69,205,29.815,-0.012474,-0.26515,0.96413
71,205,30.365,-0.012474,-0.26515,0.96413
73,205,30.915,-0.012474,-0.26515,0.96413
75,205,31.465,-0.012474,-0.26515,0.96413
79,203,32.591,-0.012474,-0.26515,0.96413
81,203,33.141,-0.012474,-0.26515,0.96413
67,205,29.247,0.054685,-0.27742,0.95919
69,203,29.711,0.054685,-0.27742,0.95919
71,203,30.29,0.054685,-0.27742,0.95919
73,201,30.754,0.054685,-0.27742,0.95919
73,203,30.868,0.054685,-0.27742,0.95919
75,199,31.218,0.054685,-0.27742,0.95919
75,201,31.332,0.054685,-0.27742,0.95919
75,203,31.446,0.054685,-0.27742,0.95919
77,199,31.797,0.054685,-0.27742,0.95919
77,201,31.911,0.054685,-0.27742,0.95919
77,203,32.025,0.054685,-0.27742,0.95919
79,201,32.489,0.054685,-0.27742,0.95919
81,201,33.068,0.054685,-0.27742,0.95919
63,201,27.976,0.038588,-0.26516,0.96343
63,203,28.056,0.038588,-0.26516,0.96343
65,201,28.527,0.038588,-0.26516,0.96343
65,203,28.607,0.038588,-0.26516,0.96343
67,201,29.077,0.038588,-0.26516,0.96343
