0.4222,-0.90651,0
0.42322,-0.90603,0
0.42411,-0.90561,0
0.41957,-0.90772,0
0.42038,-0.90735,0
0.42146,-0.90685,0
0.42172,-0.90672,0
0.42212,-0.90654,0
0.43433,-0.90075,0
0.43433,-0.90075,0
0.43122,-0.90225,0
0.43326,-0.90127,0
0.4353,-0.90029,0
0.43835,-0.8988,0
0.44038,-0.89781,0
0.44494,-0.89556,0
0.43931,-0.89834,0
0.44033,-0.89784,0
0.44169,-0.89717,0
0.44202,-0.89701,0
0.44365,-0.8962,0
0.46266,-0.88654,0
0.46362,-0.88603,0
0.46412,-0.88577,0
0.45966,-0.8881,0
0.46033,-0.88775,0
0.46124,-0.88728,0
0.46147,-0.88716,0
0.46216,-0.8868,0
0.40289,-0.91525,0
0.40339,-0.91503,0
0.41641,-0.90918,0
0.41375,-0.91039,0
0.41109,-0.9116,0
0.4095,-0.91231,0
0.40405,-0.91474,0
0.40468,-0.91446,0
0.4051,-0.91427,0
0.40577,-0.91398,0
0.40646,-0.91367,0
0.40813,-0.91292,0
0.42674,-0.90437,0
0.42735,-0.90409,0
0.42815,-0.90371,0
0.42836,-0.90361,0
0.4294,-0.90311,0
0.43024,-0.90271,0
0.63571,-0.77193,0
0.63462,-0.77283,0
0.62773,-0.77843,0
0.62177,-0.7832,0
0.60771,-0.79416,0
0.58937,-0.80786,0
0.34857,-0.93728,0
0.36601,-0.93061,0
0.39808,-0.91735,0
0.41212,-0.91113,0
0.42672,-0.90438,0
0.42676,-0.90436,0
0.44183,-0.8971,0
0.45614,-0.88991,0
0.48674,-0.87354,0
0.50243,-0.86462,0
0.52716,-0.84976,0
0.53575,-0.84437,0
0.54907,-0.83578,0
0.55328,-0.833,0
0.55845,-0.82954,0
0.55941,-0.82889,0
0.57072,-0.82115,0
-0.0081225,0.26229,-0.96495
-0.077178,-0.12863,-0.98869
-0.63013,-0.11002,-0.76866
-0.66158,-0.10375,-0.74266
-0.099168,0.22378,-0.96958
0.005881,0.22841,-0.97355
0.078376,0.23491,-0.96885
0.064501,0.24555,-0.96724
-0.043841,0.21685,-0.97522
-0.064401,0.19255,-0.97917
-0.3652,0.032058,-0.93038
-0.42192,-0.1995,-0.88441
-0.27205,-0.21451,-0.93807
-0.010777,0.10398,-0.99452
-0.32898,0.21208,-0.92022
-0.31183,0.23064,-0.92172
-0.035423,0.20935,-0.9772
0.047116,0.18165,-0.98223
0.072664,0.17256,-0.98232
0.080121,0.17028,-0.98213
0.079459,0.17248,-0.9818
0.076823,0.17783,-0.98106
0.074072,0.18224,-0.98046
0.07318,0.18336,-0.98032
0.071945,0.18475,-0.98015
0.069853,0.18692,-0.97989
0.06838,0.18835,-0.97972
-0.10475,0.2289,-0.9678
-0.16404,0.24509,-0.95552
-0.1489,0.23826,-0.95972
-0.11957,0.23252,-0.96521
-0.22936,0.24644,-0.94163
-0.20914,0.24524,-0.94664
-0.19914,0.24395,-0.94912
-0.29331,0.23726,-0.92611
-0.28711,0.24043,-0.92723
-0.27728,0.24285,-0.92959
-0.29365,0.17992,-0.93883
-0.30147,0.18242,-0.93586
-0.31673,0.19095,-0.9291
-0.32088,0.19917,-0.92594
-0.32785,0.20699,-0.92178
-0.25277,0.16594,-0.95319
-0.24256,0.16792,-0.95549
-0.2514,0.16962,-0.9529
-0.26784,0.1731,-0.94779
-0.28285,0.17664,-0.94276
-0.17564,0.15055,-0.97287
-0.11322,0.14873,-0.98237
-0.13423,0.15185,-0.97925
-0.17627,0.155,-0.97206
-0.19671,0.15812,-0.96763
-0.20846,0.16005,-0.96485
-0.049251,0.13235,-0.98998
-0.056618,0.13409,-0.98935
-0.071719,0.13734,-0.98792
-0.08644,0.14011,-0.98636
-0.094513,0.14152,-0.98541
-0.11327,0.14424,-0.98304
-0.082901,0.1439,-0.98611
-0.099086,0.14651,-0.98423
0.010512,0.10969,-0.99391
0.022359,0.1106,-0.99361
0.016304,0.11609,-0.9931
0.0034442,0.12117,-0.99263
0.0077715,0.11969,-0.99278
-0.083514,0.13368,-0.9875
-0.034054,0.12464,-0.99162
0.00054938,0.12301,-0.9924
0.0062982,0.12061,-0.99268
-0.018729,0.087432,-0.99599
-0.026992,0.057223,-0.998
-0.025904,0.064327,-0.99759
-0.058116,0.077004,-0.99534
-0.019683,0.081834,-0.99645
-0.019081,0.085438,-0.99616
-0.06628,0.041147,-0.99695
-0.026999,0.048814,-0.99844
-0.027044,0.056596,-0.99803
-0.032174,-0.006666,-0.99946
-0.030929,0.00050537,-0.99952
-0.070234,0.0075754,-0.9975
-0.029178,0.018225,-0.99941
-0.029181,0.024999,-0.99926
-0.0066032,-0.041451,-0.99912
-0.0021397,-0.035624,-0.99936
-0.0014525,-0.030633,-0.99953
-0.0062343,-0.07323,-0.9973
-0.0023598,-0.062958,-0.99801
-0.0022853,-0.051744,-0.99866
-0.0024236,-0.09895,-0.99509
-0.0023167,-0.090611,-0.99588
-0.0021285,-0.084938,-0.99638
0.00042024,-0.15806,-0.98743
0.00070878,-0.16404,-0.98645
0.00051805,-0.19421,-0.98096
0.0011458,-0.18574,-0.9826
0.0012768,-0.17401,-0.98474
-0.025902,-0.24988,-0.96793
-0.023924,-0.2348,-0.97175
-0.052259,-0.24251,-0.96874
-0.062901,-0.22426,-0.9725
-0.11268,-0.23148,-0.96629
-0.1345,-0.22892,-0.96411
-0.22809,-0.20334,-0.95217
-0.21988,-0.21975,-0.95045
-0.19313,-0.22281,-0.95554
-0.39097,-0.18889,-0.90081
-0.36859,-0.20433,-0.90686
-0.34056,-0.20756,-0.91703
-0.30874,-0.19591,-0.93075
-0.30102,-0.21118,-0.92994
-0.29612,-0.21171,-0.93139
-0.51812,-0.18799,-0.8344
-0.50004,-0.19142,-0.84458
-0.47333,-0.18233,-0.86181
-0.45461,-0.19544,-0.86898
-0.4347,-0.19798,-0.87854
-0.59408,-0.17128,-0.78596
-0.57564,-0.17742,-0.79823
-0.54406,-0.17482,-0.82063
-0.54051,-0.18333,-0.82112
-0.53607,-0.18431,-0.82381
-0.65035,-0.15089,-0.7445
-0.64755,-0.15287,-0.74653
-0.6212,-0.15706,-0.76775
-0.61022,-0.16364,-0.77515
-0.59949,-0.16915,-0.78231
-0.66728,-0.12428,-0.73437
-0.66711,-0.12576,-0.73427
-0.66395,-0.12007,-0.73808
-0.57167,-0.053014,-0.81877
-0.58392,-0.065432,-0.80917
-0.60713,-0.07667,-0.79089
-0.63213,-0.083107,-0.77039
-0.64278,-0.096762,-0.75991
-0.65717,-0.10601,-0.74625
-0.42211,0.014057,-0.90644
-0.41756,0.0089937,-0.90861
-0.44316,-0.0021309,-0.89644
-0.49759,-0.01935,-0.8672
-0.50301,-0.028532,-0.86381
-0.52889,-0.040133,-0.84774
-0.22355,0.096847,-0.96987
-0.25199,0.08305,-0.96416
-0.31493,0.062327,-0.94707
-0.32067,0.051912,-0.94577
-0.33585,0.044926,-0.94084
-0.1535,0.13214,-0.97927
-0.097739,0.16573,-0.98132
-0.10695,0.15867,-0.98152
-0.058792,0.20116,-0.97779
0.0033214,0.24894,-0.96851
-0.0060155,0.24293,-0.97002
0.030522,0.26325,-0.96424
0.027592,0.26192,-0.9647
0.023849,0.26009,-0.96529
0.032122,0.26543,-0.9636
0.033399,0.26364,-0.96404
0.0089222,0.26561,-0.96404
0.018185,0.26668,-0.96361
0.059637,0.24967,-0.96649
0.055922,0.25238,-0.96601
0.030911,0.25849,-0.96552
0.039909,0.26125,-0.96445
0.03587,0.26363,-0.96396
0.083355,0.23032,-0.96954
0.037185,0.23214,-0.97197
0.057026,0.23024,-0.97146
0.07658,0.22815,-0.97061
-0.0044391,0.23615,-0.97171
-0.0033331,0.23708,-0.97148
0.012692,0.23968,-0.97077
0.024781,0.23308,-0.97214
0.026078,0.23306,-0.97211
-0.010192,0.23894,-0.97098
0.00047123,0.2328,-0.97252
-0.0018165,0.23405,-0.97222
0.054059,0.1995,-0.9784
0.051374,0.20171,-0.9781
0.050003,0.20278,-0.97795
0.049641,0.20305,-0.97791
0.049094,0.20346,-0.97785
0.046736,0.20511,-0.97762
0.044057,0.20695,-0.97736
0.040527,0.20914,-0.97704
0.036146,0.21176,-0.97665
0.034094,0.21292,-0.97647
0.032475,0.21381,-0.97634
0.010483,0.22569,-0.97414
0.021805,0.22054,-0.97514
0.015272,0.22381,-0.97451
-0.26809,0.2449,-0.93175
-0.23957,0.24694,-0.93895
-0.20605,0.25062,-0.9459
-0.15452,0.25032,-0.95575
-0.16575,0.24618,-0.95495
-0.19555,0.23917,-0.95108
-0.20741,0.22866,-0.95115
-0.26478,0.21346,-0.94039
-0.29833,0.19379,-0.93458
-0.36531,0.17593,-0.91411
-0.39619,0.15629,-0.90477
-0.45914,0.14077,-0.87714
-0.50134,0.11556,-0.8575
-0.55735,0.099926,-0.82425
-0.59423,0.073747,-0.80091
-0.60548,0.069135,-0.79285
-0.31067,0.088392,-0.9464
-0.26084,0.091855,-0.961
-0.3911,0.19307,-0.89987
-0.36736,0.20362,-0.90752
-0.30064,0.2244,-0.92696
-0.50989,0.12624,-0.85093
-0.47925,0.11938,-0.86952
-0.44032,0.12316,-0.88935
-0.39425,0.11339,-0.91198
-0.34406,0.11719,-0.93161
-0.27157,0.11272,-0.95579
-0.43992,0.17523,-0.88077
-0.48767,0.15507,-0.85914
-0.47236,0.15923,-0.86691
-0.48099,0.1453,-0.8646
-0.43563,0.15403,-0.88685
-0.42611,0.13891,-0.89394
-0.38265,0.14175,-0.91295
-0.34703,0.12992,-0.92881
-0.29519,0.13231,-0.94623
-0.24325,0.12197,-0.96227
-0.14796,0.25904,-0.95447
-0.19285,0.25055,-0.9487
-0.22594,0.24697,-0.94232
-0.27704,0.23529,-0.9316
-0.30106,0.23178,-0.92501
-0.36311,0.20923,-0.90795
-0.38871,0.20016,-0.89935
-0.42594,0.18066,-0.88653
-0.39797,0.17709,-0.90015
-0.39876,0.16427,-0.90222
-0.35466,0.15771,-0.9216
-0.3481,0.15032,-0.92533
-0.28439,0.1449,-0.94769
-0.26739,0.13884,-0.95353
-0.20373,0.1319,-0.9701
-0.19426,0.12296,-0.97321
-0.13048,0.11592,-0.98465
-0.10919,0.10555,-0.9884
-0.043997,0.10084,-0.99393
-0.020224,0.091957,-0.99556
-0.0079693,0.10614,-0.99432
-0.019315,0.11156,-0.99357
-0.075848,0.11771,-0.99015
-0.087892,0.12375,-0.98841
-0.15197,0.13089,-0.97968
-0.15813,0.13794,-0.97774
-0.22704,0.1451,-0.96301
-0.23797,0.15172,-0.95935
-0.3018,0.15887,-0.94004
-0.30431,0.16677,-0.93786
-0.35631,0.17842,-0.91718
-0.35044,0.19347,-0.91639
-0.35431,0.21137,-0.91093
-0.32743,0.21829,-0.91931
-0.3186,0.2232,-0.92124
-0.43384,0.026201,-0.90061
-0.37744,0.062059,-0.92395
-0.33038,0.073171,-0.94101
-0.26223,0.10519,-0.95926
-0.21804,0.10807,-0.96994
-0.17323,0.12163,-0.97734
-0.13179,0.23671,-0.9626
-0.13142,0.22721,-0.96494
-0.16496,0.21606,-0.96234
-0.069727,0.18625,-0.98003
-0.097556,0.17669,-0.97942
-0.1382,0.17853,-0.97418
-0.19078,0.16529,-0.96762
-0.23021,0.17246,-0.95774
-0.27856,0.16067,-0.94688
-0.29802,0.14124,-0.94405
-0.363,0.12416,-0.92348
-0.39567,0.098646,-0.91308
-0.47736,0.075527,-0.87546
-0.1486,0.24519,-0.95802
-0.15143,0.23811,-0.95936
-0.18048,0.22866,-0.95663
-0.19433,0.21602,-0.95686
-0.25507,0.1966,-0.94672
-0.65051,-0.076171,-0.75567
-0.63883,-0.051296,-0.76764
-0.60044,-0.041762,-0.79858
-0.58224,-0.015145,-0.81288
-0.53182,-0.0098674,-0.8468
-0.51365,0.016322,-0.85785
-0.46552,0.030105,-0.88453
-0.20913,-0.17384,-0.96231
-0.23872,-0.15634,-0.95842
-0.28946,-0.16776,-0.94237
-0.31906,-0.15102,-0.93562
-0.37057,-0.16256,-0.91447
-0.40067,-0.14679,-0.90439
-0.45252,-0.15847,-0.87756
-0.48212,-0.14369,-0.86424
-0.52789,-0.15475,-0.8351
-0.55175,-0.14035,-0.82211
-0.59749,-0.14772,-0.78815
-0.62671,-0.13165,-0.76805
-0.65258,-0.13886,-0.74488
-0.65829,-0.13358,-0.74082
-0.034115,-0.21343,-0.97636
-0.033058,-0.20883,-0.97739
-0.069545,-0.18622,-0.98004
-0.037057,-0.17615,-0.98367
-0.040489,-0.14852,-0.98808
-0.0030758,-0.14896,-0.98884
-0.0013863,-0.13505,-0.99084
-0.11663,0.15248,-0.9814
-0.15179,0.14232,-0.97811
-0.19454,0.14626,-0.96993
-0.24932,0.12879,-0.95982
-0.28913,0.12682,-0.94885
-0.34947,0.092239,-0.9324
-0.39091,0.08112,-0.91685
-0.45008,0.05479,-0.89131
-0.49749,0.054443,-0.86576
-0.54215,0.034256,-0.83959
-0.58291,0.028432,-0.81204
-0.60481,0.0052172,-0.79635
-0.52735,-0.0479,-0.8483
-0.59681,-0.046774,-0.80102
-0.54407,-0.030974,-0.83847
-0.51195,0.0012007,-0.85902
-0.52538,0.015513,-0.85073
-0.48777,0.044239,-0.87185
-0.497,0.057559,-0.86584
-0.61942,-0.029193,-0.78451
-0.5805,0.00090901,-0.81426
-0.59981,0.016179,-0.79998
-0.55434,0.044126,-0.83112
-0.56915,0.058865,-0.82012
-0.61144,0.050288,-0.78969
-0.63572,0.026826,-0.77145
-0.63819,0.0074234,-0.76985
-0.65422,-0.016775,-0.75612
-0.65397,-0.038103,-0.75556
-0.65938,-0.062773,-0.74919
-0.62916,-0.070797,-0.77405
-0.60286,-0.092893,-0.79242
-0.5533,-0.085742,-0.82855
-0.53256,-0.10719,-0.83958
-0.48497,-0.096791,-0.86916
-0.45837,-0.11888,-0.88077
-0.40492,-0.10806,-0.90794
-0.37685,-0.1212,-0.91831
-0.32378,-0.11074,-0.93963
-0.29612,-0.1248,-0.94696
-0.21828,-0.11659,-0.9689
-0.19029,-0.13132,-0.9729
-0.13717,-0.13499,-0.98131
-0.1591,-0.16244,-0.97381
-0.13009,-0.18065,-0.97491
-0.14842,-0.21114,-0.96612
-0.1393,-0.2284,-0.96355
-0.00017835,-0.022314,-0.99975
